customer_id,total_orders,total_items,total_spent,order_id,items,aperitifs,appetizers,entrees,desserts,total,customer_demographic_id,name,email,phone_number,address,city,state,zip_code,credit_card_number,credit_card_expires,credit_card_security_code,credit_card_provider
1650,2,6,1541.33,5f5b6996-09aa-4881-b53c-9515af312a67,4,Kir,Salad,Lobster,Pie,643.08,a5251fa7-ac47-467c-a184-1ac8d8de5017,Laura Madden,caroline71@example.com,992-905-8958 ext: 979,54708 Randall Harbors,Ryanhaven,Arizona,45905,4155143722663157613,07/30,350,VISA
1651,2,19,1033.0,8a272182-9660-4f6b-b3a9-8c047d50148b,9,Port,Salad,Pasta,Tiramisu,206.61,4db5c9f7-c51d-4b9b-bbe9-897d99086c90,Eric Sullivan,vasquezjulie@example.org,752-221-0983 ext: 0198,8225 Lewis Station Apt. 763,Lake Jacob,Texas,09921,30534747573972,04/29,975,Diners Club / Carte Blanche
1651,2,19,1033.0,1196d825-168d-44b7-bf1d-fe58cfe15406,10,Americano,Salad,Pasta,Chocolate,826.39,4db5c9f7-c51d-4b9b-bbe9-897d99086c90,Eric Sullivan,vasquezjulie@example.org,752-221-0983 ext: 0198,8225 Lewis Station Apt. 763,Lake Jacob,Texas,09921,30534747573972,04/29,975,Diners Club / Carte Blanche
1655,1,1,267.98,ef1b1f2f-6f13-41d0-a525-e2d14b6fa723,1,Negroni,Oysters,Lobster,Chocolate Cake,267.98,d204e041-2d9e-4bd2-a92e-3de736db4587,Victoria Martin MD,pbrowning@example.com,717-326-4286 ext: 4693,17387 Michael Mall Suite 595,New Trevor,Michigan,46895,4885389837752236,07/28,686,JCB
1656,3,12,1643.2,d9456983-f8f2-4f99-8cf3-5b228094f77b,3,Kir,Smoked Salmon,Chicken,Cookies,495.7,cbc64d01-c3f4-4de8-b8fe-6fa84e716772,Charles Montes,andreabean@example.com,212-505-3307 ext: 176,02404 Julia Manors,Port James,Texas,56010,2251647667254684,07/31,7485,JCB
1656,3,12,1643.2,10335ba3-a78a-4f60-ad20-745c9a47d9fd,2,Sherry,Foie Gras,Pizza,Cheesecake,178.42,cbc64d01-c3f4-4de8-b8fe-6fa84e716772,Charles Montes,andreabean@example.com,212-505-3307 ext: 176,02404 Julia Manors,Port James,Texas,56010,2251647667254684,07/31,7485,JCB
1656,3,12,1643.2,8ca435c2-a890-4375-b55b-bb4884958d83,7,Sherry,Caviar,Lamb,Cobbler,969.08,cbc64d01-c3f4-4de8-b8fe-6fa84e716772,Charles Montes,andreabean@example.com,212-505-3307 ext: 176,02404 Julia Manors,Port James,Texas,56010,2251647667254684,07/31,7485,JCB
1657,1,4,592.9,67129313-baa7-4a66-82d7-9d5a9767a9ff,4,Bellini,Caviar,Duck,Ice Cream,592.9,1c98f33b-6fea-4ceb-ab91-e417eb5a3606,Brian Mcdonald,whitemiranda@example.net,910-309-7001,3816 Rodriguez Lake Suite 608,Vargaston,Iowa,71129,3594601787267716,07/28,495,Maestro
1658,1,7,511.17,597f5083-a9ab-4479-be7b-2e2441059250,7,Champagne,Pate,Fish,Pie,511.17,c6d80d97-24c8-4c3a-bfd5-b4de3721ff1c,Ruth Leon,jennifermurray@example.com,590-999-2016 ext: 497,36125 Cain Mountains Suite 107,Kleinton,New York,05842,6592986569980031,10/30,296,Diners Club / Carte Blanche
1659,1,1,473.01,64b8c804-7932-4067-b942-15471623c70b,1,Sherry,Caviar,Vegetarian,Cobbler,473.01,f0961d27-08ee-4665-9f1c-494288ce84b3,Cristina Kemp DDS,wolfjuan@example.net,495-417-5013,968 Tracy Isle,South Phillipland,Arkansas,29124,3589259103374067,02/27,878,JCB
1660,1,4,265.83,d72faaaa-d1e4-40e1-8b84-6d9e91061f5f,4,Port,Smoked Salmon,Vegetarian,Pie,265.83,ff99f321-ad50-4a1d-89a5-5b1ee51daea4,Jenna Shelton,joshua85@example.net,232-758-1584 ext: 9829,70184 Christopher Well,Glennstad,Delaware,75957,4536536144241351830,08/31,779,Discover
1662,2,10,1422.31,c04d2936-7bcb-4ace-985b-94d553ddc7a3,8,Bellini,Caviar,Lamb,Pie,794.16,2202bcbb-c011-40e1-b946-d0d5daf28ed9,Ralph Jordan,michaeljohnson@example.net,490-470-2543,05431 Tina Coves Apt. 515,Samanthatown,Hawaii,61403,4802760470822090,03/28,383,JCB
1662,2,10,1422.31,3890121e-f75a-4eaf-b88f-2bb329459482,2,Aperol Spritz,Charcuterie,Pork,Pudding,628.15,2202bcbb-c011-40e1-b946-d0d5daf28ed9,Ralph Jordan,michaeljohnson@example.net,490-470-2543,05431 Tina Coves Apt. 515,Samanthatown,Hawaii,61403,4802760470822090,03/28,383,JCB
1665,1,1,504.35,36d213be-f585-4000-ad8c-afc53d1249c4,1,Port,Soup,Lobster,Creme Brulee,504.35,610f1b83-df54-4ae2-a5ee-d23557565f1e,Margaret Ortiz,jeffrey76@example.com,202-534-2533,316 Bennett Views Suite 525,West Yesenia,North Dakota,10693,3508154608126211,10/32,023,VISA
1672,1,7,263.0,5c929147-ead5-4567-9543-6fde223708c2,7,Port,Soup,Fish,Creme Brulee,263.0,016dbe9f-2737-468a-a32a-28b8a01e1243,Brandon Wood,kathryndavis@example.net,448-486-4081,768 Kent Springs Apt. 506,Hintonhaven,New Hampshire,02484,6536833158178636,12/33,791,Discover
1673,3,23,1257.41,f577ce5e-7c98-4ecf-a82f-5e481538df6e,8,Vermouth,Escargot,Steak,Sorbet,436.42,96970397-7bce-4346-8c16-0467579e549a,Mark Mora,markstanley@example.org,504-534-4074,8625 Kenneth Land Apt. 832,Armstrongport,Maryland,10455,4394691271122444,12/27,236,VISA
1673,3,23,1257.41,cdd92737-ff08-46e7-b490-aa66681f2c2b,5,Kir,Pate,Pork,Creme Brulee,502.18,96970397-7bce-4346-8c16-0467579e549a,Mark Mora,markstanley@example.org,504-534-4074,8625 Kenneth Land Apt. 832,Armstrongport,Maryland,10455,4394691271122444,12/27,236,VISA
1673,3,23,1257.41,a5e3aec6-d04e-469c-aed4-0c8ee9f4c405,10,Vermouth,Smoked Salmon,Fish,Cheesecake,318.81,96970397-7bce-4346-8c16-0467579e549a,Mark Mora,markstanley@example.org,504-534-4074,8625 Kenneth Land Apt. 832,Armstrongport,Maryland,10455,4394691271122444,12/27,236,VISA
1674,2,8,1269.48,2c93d4b8-1d73-440a-aa6d-2ec2f46bb1df,2,Sherry,Charcuterie,Fish,Cookies,621.2,eb2e21c9-5f19-472e-a233-af9f4e98712a,Joe Knight,craig74@example.com,463-846-7962,1594 Erik Meadow,Adamland,Vermont,95741,4711958937698235903,06/33,287,JCB
1674,2,8,1269.48,cb75e4d6-e393-4cdf-88f8-b589e0fe4b97,6,Kir Royale,Escargot,Lobster,Sorbet,648.28,eb2e21c9-5f19-472e-a233-af9f4e98712a,Joe Knight,craig74@example.com,463-846-7962,1594 Erik Meadow,Adamland,Vermont,95741,4711958937698235903,06/33,287,JCB
1675,2,9,1107.88,5999b596-9447-4478-8e65-75c923621c14,1,Bellini,Escargot,Pork,Cobbler,226.26,c872cfc1-70be-4a64-a7ff-a2e769f19a2f,Marissa Cain,lmartin@example.net,859-895-9128 ext: 908,524 Michael Union,Marshallville,Iowa,17954,565214954051,08/31,4566,JCB
1675,2,9,1107.88,ceddd42a-470b-4254-8a47-80d9b447c9e9,8,Sherry,Salad,Chicken,Pudding,881.62,c872cfc1-70be-4a64-a7ff-a2e769f19a2f,Marissa Cain,lmartin@example.net,859-895-9128 ext: 908,524 Michael Union,Marshallville,Iowa,17954,565214954051,08/31,4566,JCB
1678,1,4,821.55,f405f98c-9438-4367-9726-a246032a9dff,4,Kir Royale,Charcuterie,Lobster,Chocolate,821.55,1ede2009-91e1-4ef1-9e09-27ad1b326db9,Margaret Gray,kjackson@example.com,597-728-9912 ext: 630,0964 Michael Inlet Apt. 450,Benderhaven,California,13445,3507533220870515,09/32,820,JCB
1679,1,8,826.63,dc8beeba-66bb-456d-b82b-965e2d14d842,8,Champagne,Pate,Duck,Creme Brulee,826.63,2d389e09-9a3e-4b44-a2ac-67d364fffff2,Alexandra Reyes,hernandezlauren@example.com,458-538-8254,418 Kelly Inlet,Ochoaburgh,North Dakota,54595,3560096744181854,04/29,528,Diners Club / Carte Blanche
1680,1,9,980.6,2c99e36f-ab38-41b4-90b2-b373a7863f9d,9,Sherry,Smoked Salmon,Pork,Chocolate,980.6,01ace99a-abfa-4e97-9f32-08173a374fd1,Martin Davis,elizabethgillespie@example.com,684-642-1065 ext: 477,875 Kim Cove,Foxhaven,Nebraska,51820,571170083638,08/33,094,JCB
1681,5,24,2761.89,34ed77af-ebeb-4471-9d5b-5d72a12ebcb5,8,Campari and Soda,Cheese Plate,Duck,Sorbet,519.52,0014c5dd-094c-462f-a4d9-bde110c1e8bc,Brenda Lopez,bzimmerman@example.org,263-297-5902 ext: 499,5046 Johnson Squares Suite 523,Webermouth,Hawaii,18665,4905132110878146,02/25,818,VISA
1681,5,24,2761.89,ec851ae5-80f7-4627-87bf-e3f124ee4746,3,Champagne,Foie Gras,Pork,Chocolate,597.62,0014c5dd-094c-462f-a4d9-bde110c1e8bc,Brenda Lopez,bzimmerman@example.org,263-297-5902 ext: 499,5046 Johnson Squares Suite 523,Webermouth,Hawaii,18665,4905132110878146,02/25,818,VISA
1681,5,24,2761.89,ea41b21f-eb4b-41de-8e39-176b905477cd,1,Vermouth,Salad,Duck,Cheesecake,545.15,0014c5dd-094c-462f-a4d9-bde110c1e8bc,Brenda Lopez,bzimmerman@example.org,263-297-5902 ext: 499,5046 Johnson Squares Suite 523,Webermouth,Hawaii,18665,4905132110878146,02/25,818,VISA
1681,5,24,2761.89,3a0c919d-5bac-42da-8d3e-6be083cb97c4,3,Campari and Soda,Soup,Lamb,Cobbler,834.29,0014c5dd-094c-462f-a4d9-bde110c1e8bc,Brenda Lopez,bzimmerman@example.org,263-297-5902 ext: 499,5046 Johnson Squares Suite 523,Webermouth,Hawaii,18665,4905132110878146,02/25,818,VISA
1681,5,24,2761.89,5d724474-dad0-45e1-b7f7-e09b1ea11fc3,9,Sherry,Oysters,Duck,Chocolate,265.31,0014c5dd-094c-462f-a4d9-bde110c1e8bc,Brenda Lopez,bzimmerman@example.org,263-297-5902 ext: 499,5046 Johnson Squares Suite 523,Webermouth,Hawaii,18665,4905132110878146,02/25,818,VISA
1684,2,10,1522.22,b6a351d4-e619-4fe7-8be4-0d70b28a74cd,8,Sherry,Pate,Pork,Ice Cream,772.76,0e495576-ffa1-48fc-b260-4b5c4176ab54,Hannah Moore,joshua53@example.net,280-312-0811 ext: 733,25260 Marshall Fields Suite 952,Port David,South Dakota,41628,3535749892707258,05/29,692,American Express
1684,2,10,1522.22,5c3ab211-cc3c-44de-bfc2-03bab0350be4,2,Port,Charcuterie,Duck,Creme Brulee,749.46,0e495576-ffa1-48fc-b260-4b5c4176ab54,Hannah Moore,joshua53@example.net,280-312-0811 ext: 733,25260 Marshall Fields Suite 952,Port David,South Dakota,41628,3535749892707258,05/29,692,American Express
1685,1,10,436.86,d00812cb-65ec-4c92-ae35-174f44a7ec29,10,Campari and Soda,Smoked Salmon,Lobster,Ice Cream,436.86,beca9092-a2f5-48e5-903c-420e8a97b04a,Aaron Mora,rcampbell@example.org,878-457-8762,18894 Vincent Tunnel,Acostastad,Wisconsin,19008,4508535096846237,08/28,527,VISA
1688,1,10,254.81,259475a9-41c8-456b-9aa0-383dc40bef1c,10,Aperol Spritz,Pate,Duck,Chocolate,254.81,b0f9e0a8-012e-4deb-825d-5bf297113b5a,Candice Johnson,gsanchez@example.net,568-255-9115 ext: 527,041 Rogers Walks,Port Davidport,Washington,45994,4814361873800438353,01/26,863,JCB
1694,1,8,763.8,769b2b95-93ee-48f6-b823-7ce8fb5474a8,8,Port,Caviar,Pork,Tiramisu,763.8,6cdf4544-7c8a-4746-9140-acde3c93971d,Tiffany Thomas,angela09@example.com,619-269-8113 ext: 5099,89131 David Groves Suite 995,New Sandra,Oklahoma,73790,3545140993909647,12/26,979,Maestro
1695,1,5,541.05,7ce89b47-8581-4dd5-95b1-0d4cfbb183c3,5,Americano,Oysters,Lobster,Sorbet,541.05,3f16fe69-7742-404c-9037-0ed118129a9f,Kevin Kim,davisdavid@example.net,614-631-8088,038 Henry Pines Apt. 767,Warrenton,Wisconsin,62045,4718428325404,05/31,401,JCB
1698,1,6,522.31,c6aec1c2-0b24-40a5-87b1-9ed79d5ab06c,6,Vermouth,Cheese Plate,Burger,Pudding,522.31,2476a802-ea73-4e84-8204-030f4f226d7c,James Reynolds,ericamyers@example.net,359-694-6321 ext: 44064,44581 Wyatt Union Suite 171,South Christopherville,New Hampshire,18628,4474817501870,04/31,135,VISA
1701,2,14,736.63,682ecda5-4260-4fc4-842b-d65d6fcf236c,7,Campari and Soda,Charcuterie,Vegetarian,Chocolate Cake,239.17,a2eaf747-3838-4b69-b350-62730eea7490,Kenneth Reed,ashleyharrison@example.net,539-634-4835 ext: 05631,8935 Kristine Glen Apt. 999,Reginafurt,Kansas,63160,180060525884249,08/28,568,JCB
1701,2,14,736.63,40f3cecd-b180-47ce-ac84-414186ebb350,7,Americano,Oysters,Burger,Tiramisu,497.46,a2eaf747-3838-4b69-b350-62730eea7490,Kenneth Reed,ashleyharrison@example.net,539-634-4835 ext: 05631,8935 Kristine Glen Apt. 999,Reginafurt,Kansas,63160,180060525884249,08/28,568,JCB
1702,2,15,446.18999999999994,dc535a8e-d20c-49ab-a67e-67a4f78f723b,8,Americano,Soup,Pasta,Cheesecake,128.91,d2ec3e01-72cb-4a29-a843-070214dbcf98,Brian Henson,eross@example.net,469-662-3888 ext: 5763,645 Hill Underpass Apt. 664,West Diana,Wyoming,75181,4448649156450880,10/28,545,American Express
1702,2,15,446.18999999999994,581bbc61-38d8-47f5-af0b-52fc1adea5c1,7,Port,Caviar,Vegetarian,Cookies,317.28,d2ec3e01-72cb-4a29-a843-070214dbcf98,Brian Henson,eross@example.net,469-662-3888 ext: 5763,645 Hill Underpass Apt. 664,West Diana,Wyoming,75181,4448649156450880,10/28,545,American Express
1704,2,16,1807.73,a058e6b1-db66-4d16-89e6-d09b8ab561b6,9,Americano,Cheese Plate,Lobster,Pudding,916.38,f7ff9ccd-76d2-471f-a74e-1b9c2d5cf2d0,Steven Coleman,chelsey01@example.net,818-337-0920,4782 Anderson Drive,East Jennifer,Delaware,39751,676100738589,03/24,703,Mastercard
1704,2,16,1807.73,2d3cbc14-6051-4cb4-9d26-2d84879b9a74,7,Bellini,Charcuterie,Pork,Pie,891.35,f7ff9ccd-76d2-471f-a74e-1b9c2d5cf2d0,Steven Coleman,chelsey01@example.net,818-337-0920,4782 Anderson Drive,East Jennifer,Delaware,39751,676100738589,03/24,703,Mastercard
1706,1,3,216.56,8dd4709c-3d73-42bb-b58a-8eab35a30b2d,3,Campari and Soda,Escargot,Steak,Pie,216.56,6f647b1b-5712-406a-b9cf-3dc41c729612,Marissa Benton,adam96@example.net,425-447-5568,9707 Jennifer Alley Apt. 651,Smithchester,Illinois,51830,4663356588187,01/29,972,Diners Club / Carte Blanche
1709,2,12,880.63,7698484f-97d1-428f-841d-5b2c0c490cd2,8,Campari and Soda,Escargot,Fish,Chocolate Cake,379.06,2b941238-a99f-40eb-b4a0-36e838e850e3,Paul Peterson,omason@example.net,258-931-4346 ext: 429,9628 Eric Mount Apt. 848,Elliottfurt,New Mexico,46891,3586118426488173,11/27,313,JCB
1709,2,12,880.63,3e6b979b-10dc-42a5-8abe-cb90dd0fda95,4,Kir,Cheese Plate,Duck,Pie,501.57,2b941238-a99f-40eb-b4a0-36e838e850e3,Paul Peterson,omason@example.net,258-931-4346 ext: 429,9628 Eric Mount Apt. 848,Elliottfurt,New Mexico,46891,3586118426488173,11/27,313,JCB
1711,1,3,782.29,6a0afa50-d445-49b1-8dff-6bf20dcac63d,3,Champagne,Soup,Steak,Cheesecake,782.29,c169dae2-0923-4b61-a1c7-6ad2ae4abd90,Eric Schmidt,shane00@example.com,378-536-0325 ext: 920,079 Stephen Junction Apt. 761,Port Donna,Ohio,51874,502059869052,06/24,7341,VISA
1715,1,4,540.65,eb405ae9-bd6f-4b92-aa38-b5c1ba5db326,4,Campari and Soda,Oysters,Fish,Pie,540.65,77c6ad3d-2a06-4c58-b8fd-5b4cc405616e,Elizabeth Merritt,mary86@example.net,851-287-3194,64349 Potter Loaf,Port Gregory,Nevada,48198,,,,
1717,1,5,112.04,158862d4-334a-455d-8eff-22ffd32867a4,5,Sherry,Oysters,Chicken,Pie,112.04,17c18164-957b-4a7d-ab9d-9080a60862a8,James Peterson,monique36@example.org,365-664-6751,835 Phyllis Isle,North Jeremytown,New Hampshire,24035,3522370105705677,06/29,564,VISA
1721,2,15,1738.51,f004765c-1ceb-4dfe-a198-1d40951bb5f5,5,Vermouth,Soup,Chicken,Cheesecake,883.35,fcc6a3d4-502f-4eee-808b-a704c7f8ba74,Paul Brown,mabbott@example.net,336-733-4519,9177 Hunter Parkways Suite 834,Rachelland,Iowa,41746,,,,
1721,2,15,1738.51,b97fb7a7-746c-41ff-bbd9-cec14d945ee4,10,Negroni,Foie Gras,Lamb,Chocolate,855.16,fcc6a3d4-502f-4eee-808b-a704c7f8ba74,Paul Brown,mabbott@example.net,336-733-4519,9177 Hunter Parkways Suite 834,Rachelland,Iowa,41746,,,,
1723,1,1,566.29,84730bb1-d9eb-44cb-8cdd-843dae2cad92,1,Champagne,Crudites,Chicken,Creme Brulee,566.29,c53a35c6-51c3-4d1e-8a8b-097549d9ee2a,Dennis Peterson,fkirby@example.com,958-310-2246,20237 Lisa Vista Apt. 464,Port Chelseamouth,Texas,87101,676351234445,12/29,261,JCB
1725,1,6,578.7,9512b6dc-cfea-4218-9b3e-a3cafa9269bc,6,Sherry,Oysters,Chicken,Sorbet,578.7,f7739ac7-cc77-4c7a-b7a2-198529910c42,Mark Lyons,michealsmith@example.org,749-216-2696,576 Roberts Turnpike Suite 060,Hoganview,South Carolina,80324,4427698518319163,07/26,413,JCB
1728,1,6,972.81,469663e3-9cbe-47be-8c6d-8d835eb191a3,6,Kir,Escargot,Pork,Cobbler,972.81,21b1e60a-b080-4deb-8d2d-db8c8097f8da,Jeffrey Cooper,wlee@example.com,761-755-7898 ext: 5436,4788 Francis Manors,North Jennafort,Maryland,22276,630477531101,01/28,516,Mastercard
1729,2,16,1698.8899999999999,9d4ce9bf-4de3-4183-8117-c2486879ca1c,8,Americano,Smoked Salmon,Fish,Ice Cream,955.11,1b3e6969-8bf6-4811-b496-08221d89b0b3,Cynthia Rios,wigginskristen@example.org,859-451-4043 ext: 61516,64856 Murray Forges Apt. 595,Rosarioville,South Dakota,45777,,,,
1729,2,16,1698.8899999999999,aba5080e-2b95-4f0f-affb-ed373f0bd63a,8,Kir,Escargot,Duck,Cobbler,743.78,1b3e6969-8bf6-4811-b496-08221d89b0b3,Cynthia Rios,wigginskristen@example.org,859-451-4043 ext: 61516,64856 Murray Forges Apt. 595,Rosarioville,South Dakota,45777,,,,
1730,1,8,850.0,1784be7b-176f-4568-b641-a014cf58d12e,8,Kir Royale,Cheese Plate,Lobster,Pudding,850.0,b3090945-1331-4a00-973e-400824a8ebec,Christian Mullen,julian80@example.net,959-463-9233,4497 Jones Spurs,Jeremiahtown,North Carolina,85915,4287221072654,08/25,507,VISA
1733,2,10,1360.75,f2238f8d-ff03-4dad-b8b4-818318c1f17d,1,Champagne,Caviar,Lamb,Sorbet,584.85,65688f57-86fd-4682-b017-18a37e048730,Jessica Simmons,griffinchristopher@example.org,684-753-5955 ext: 654,9840 John Prairie Suite 522,South Anthony,Wisconsin,02974,5371296180656203,03/33,574,Discover
1733,2,10,1360.75,29273e90-17d1-4f4f-a9a3-8174a35337f0,9,Americano,Smoked Salmon,Burger,Chocolate,775.9,65688f57-86fd-4682-b017-18a37e048730,Jessica Simmons,griffinchristopher@example.org,684-753-5955 ext: 654,9840 John Prairie Suite 522,South Anthony,Wisconsin,02974,5371296180656203,03/33,574,Discover
1735,3,4,1235.79,82f6b1e2-b959-4f0c-a54b-c1c477b7a535,1,Vermouth,Salad,Pizza,Chocolate Cake,289.61,3c90876b-1b69-42dc-b6f3-75e0729137a2,Eric Wells,aaronayers@example.com,601-734-7895,21046 Burke Prairie Suite 074,Millerside,Iowa,47446,213148445029622,04/25,0561,Discover
1735,3,4,1235.79,9ba462c4-1e09-46f0-a53d-78ed24a14811,1,Negroni,Salad,Lamb,Pudding,555.49,3c90876b-1b69-42dc-b6f3-75e0729137a2,Eric Wells,aaronayers@example.com,601-734-7895,21046 Burke Prairie Suite 074,Millerside,Iowa,47446,213148445029622,04/25,0561,Discover
1735,3,4,1235.79,20bef7fc-8725-497c-ac52-a7a5d17f0326,2,Kir,Cheese Plate,Pork,Cheesecake,390.69,3c90876b-1b69-42dc-b6f3-75e0729137a2,Eric Wells,aaronayers@example.com,601-734-7895,21046 Burke Prairie Suite 074,Millerside,Iowa,47446,213148445029622,04/25,0561,Discover
1736,2,14,1417.15,3465e139-8ce0-4b01-8505-497329678aed,7,Sherry,Salad,Lobster,Tiramisu,693.82,f7b56344-cf90-4ae5-8037-9ff08055f18c,Katie Walsh,allison42@example.com,989-241-9844 ext: 30641,33934 Stephanie Wells Apt. 079,Josephchester,Delaware,73464,180030140578385,12/25,887,Diners Club / Carte Blanche
1736,2,14,1417.15,50c4f450-5780-4c38-8a07-75bf2c15ce77,7,Campari and Soda,Soup,Pork,Creme Brulee,723.33,f7b56344-cf90-4ae5-8037-9ff08055f18c,Katie Walsh,allison42@example.com,989-241-9844 ext: 30641,33934 Stephanie Wells Apt. 079,Josephchester,Delaware,73464,180030140578385,12/25,887,Diners Club / Carte Blanche
1737,3,13,1246.19,f7f0eee7-dfdb-492a-84c4-1030dec28f35,2,Americano,Crudites,Pasta,Ice Cream,327.73,5466e0cf-4d7d-4f4c-ab5f-c1106f7d2f6d,Eric Bennett,orozcomarilyn@example.com,226-934-9860 ext: 2712,656 Alexander Gateway Apt. 037,Parkerstad,North Carolina,49873,4841817719878,01/32,415,VISA
1737,3,13,1246.19,03227126-382b-4139-b930-24de2f63a94e,5,Kir Royale,Soup,Steak,Tiramisu,331.24,5466e0cf-4d7d-4f4c-ab5f-c1106f7d2f6d,Eric Bennett,orozcomarilyn@example.com,226-934-9860 ext: 2712,656 Alexander Gateway Apt. 037,Parkerstad,North Carolina,49873,4841817719878,01/32,415,VISA
1737,3,13,1246.19,77bc28a2-703a-48e6-a6b5-02ba5ca3f379,6,Kir,Soup,Burger,Chocolate,587.22,5466e0cf-4d7d-4f4c-ab5f-c1106f7d2f6d,Eric Bennett,orozcomarilyn@example.com,226-934-9860 ext: 2712,656 Alexander Gateway Apt. 037,Parkerstad,North Carolina,49873,4841817719878,01/32,415,VISA
1741,1,8,951.74,08cc7a21-69c7-4685-9ded-10d1b7fe3385,8,Campari and Soda,Charcuterie,Vegetarian,Pie,951.74,fb59bafe-4f69-498d-a4bf-b6567debe2b3,Michael Morris,qmcdonald@example.net,518-612-3438,8990 Williams Unions Apt. 423,Sallyburgh,Kentucky,08394,3573045669516490,05/24,611,American Express
1743,4,29,1686.36,37fa95e9-6322-4396-a965-5d011c4a8f26,7,Bellini,Cheese Plate,Lamb,Chocolate,725.18,5f7963ca-eb1b-4c48-98a8-dfdd284728e0,Ronald Green,harrisseth@example.com,506-426-9468 ext: 536,646 Christopher Knoll Apt. 755,Anthonymouth,California,45097,2711175561890019,07/33,983,JCB
1743,4,29,1686.36,e01f320f-5a67-4da7-8232-c9cd6818723c,9,Champagne,Oysters,Lobster,Sorbet,150.33,5f7963ca-eb1b-4c48-98a8-dfdd284728e0,Ronald Green,harrisseth@example.com,506-426-9468 ext: 536,646 Christopher Knoll Apt. 755,Anthonymouth,California,45097,2711175561890019,07/33,983,JCB
1743,4,29,1686.36,ecfdfc23-bdb0-4648-9e37-0804a4aac02f,4,Kir Royale,Smoked Salmon,Pork,Cookies,365.28,5f7963ca-eb1b-4c48-98a8-dfdd284728e0,Ronald Green,harrisseth@example.com,506-426-9468 ext: 536,646 Christopher Knoll Apt. 755,Anthonymouth,California,45097,2711175561890019,07/33,983,JCB
1743,4,29,1686.36,7b7da30d-756a-406a-b0eb-3529ad4a0a6e,9,Champagne,Caviar,Lamb,Cobbler,445.57,5f7963ca-eb1b-4c48-98a8-dfdd284728e0,Ronald Green,harrisseth@example.com,506-426-9468 ext: 536,646 Christopher Knoll Apt. 755,Anthonymouth,California,45097,2711175561890019,07/33,983,JCB
1744,3,22,1644.32,48137293-1e93-415e-a4ff-d65dd611e083,8,Aperol Spritz,Soup,Lamb,Chocolate,643.39,8eb07df8-b2bf-48c3-b51a-c90bfe463d78,Robert Logan,webbdawn@example.net,236-875-4467 ext: 34820,86639 Michael Rapids,Lake Kevin,Rhode Island,61011,30596727122955,01/26,888,American Express
1744,3,22,1644.32,6aca41db-6ab3-41b0-bd53-232e4fe9ef3d,4,Aperol Spritz,Caviar,Steak,Creme Brulee,499.08,8eb07df8-b2bf-48c3-b51a-c90bfe463d78,Robert Logan,webbdawn@example.net,236-875-4467 ext: 34820,86639 Michael Rapids,Lake Kevin,Rhode Island,61011,30596727122955,01/26,888,American Express
1744,3,22,1644.32,2c7284dd-9e74-40b3-9fe5-e81dbe3ee018,10,Sherry,Charcuterie,Pizza,Cobbler,501.85,8eb07df8-b2bf-48c3-b51a-c90bfe463d78,Robert Logan,webbdawn@example.net,236-875-4467 ext: 34820,86639 Michael Rapids,Lake Kevin,Rhode Island,61011,30596727122955,01/26,888,American Express
1745,1,6,710.86,cc8f9f8a-7549-49d9-be8c-261db50b266a,6,Aperol Spritz,Escargot,Lamb,Cookies,710.86,e5a74a40-4ca2-4392-87e1-21dc855e500e,Jose Hill,hobbslinda@example.net,497-352-6318,89400 Mcmillan Isle Apt. 557,Port Brenda,Oklahoma,16010,6011934748140914,05/33,067,VISA
1747,1,4,220.52,5daca47f-48f8-4569-9f77-c97e493548d6,4,Sherry,Caviar,Lobster,Creme Brulee,220.52,294fa5be-9199-432b-94bc-f9e52cdc6f60,Mrs. Mary Curry,helen63@example.net,472-424-0517,11011 Gill Lane,Marychester,Vermont,24481,676262180323,06/30,597,Discover
1749,2,18,1621.85,0a260dc5-7e3a-44ac-8dbc-46219835becd,9,Champagne,Soup,Fish,Tiramisu,992.81,483ccdff-aca3-42c1-8f22-dded5476f3e2,Amy Brown,oliverpatrick@example.com,278-499-7210,848 Lopez Island,Christopherville,Montana,41254,6577976757599940,01/33,641,VISA
1749,2,18,1621.85,daceed84-5df4-400d-8dc0-f6b6f179fc5e,9,Bellini,Pate,Pizza,Chocolate Cake,629.04,483ccdff-aca3-42c1-8f22-dded5476f3e2,Amy Brown,oliverpatrick@example.com,278-499-7210,848 Lopez Island,Christopherville,Montana,41254,6577976757599940,01/33,641,VISA
1750,2,7,1194.94,539828c7-f718-4227-a6b9-2e1327abb107,4,Negroni,Cheese Plate,Pizza,Cookies,199.21,12438172-2c9a-4933-a95f-8e0bb06a1732,Sean Maldonado,teresa28@example.com,986-676-4517 ext: 03403,50441 Hughes Estates,Harrisstad,Nevada,33284,377944599391210,12/26,147,JCB
1750,2,7,1194.94,20d8e58e-b14b-4731-8e33-914be9e2652e,3,Kir Royale,Foie Gras,Lamb,Pie,995.73,12438172-2c9a-4933-a95f-8e0bb06a1732,Sean Maldonado,teresa28@example.com,986-676-4517 ext: 03403,50441 Hughes Estates,Harrisstad,Nevada,33284,377944599391210,12/26,147,JCB
