customer_id,total_orders,total_items,total_spent,order_id,items,aperitifs,appetizers,entrees,desserts,total,address,city,credit_card_expires,credit_card_number,credit_card_provider,credit_card_security_code,customer_demographics_id,email,name,phone_number,state,zip_code
2222,3,13,2154.03,220adac7-b9ce-4098-bc01-d44f9152c9c6,7,Kir,Oysters,Steak,Chocolate Cake,867.22,205 Lewis Vista Apt. 934,New Daniel,02/30,30063739070086,American Express,987,68b97e25-1605-4c3b-90ae-cb3421f58fcb,brianajarvis@example.com,James Shepard,716-851-8365,Indiana,87512
2222,3,13,2154.03,8ade8ee3-58bf-4c47-a579-b0faf1d03f37,4,Champagne,Pate,Burger,Sorbet,462.79,205 Lewis Vista Apt. 934,New Daniel,02/30,30063739070086,American Express,987,68b97e25-1605-4c3b-90ae-cb3421f58fcb,brianajarvis@example.com,James Shepard,716-851-8365,Indiana,87512
2224,1,5,224.86,26cef096-4710-4430-9fcc-96f9a1b9ee5c,5,Campari and Soda,Salad,Lamb,Cobbler,224.86,941 Garcia Road Suite 932,Elliottborough,08/29,3584846729232714,JCB 15 digit,9877,cd7fba73-08a3-48e6-9831-2a414e3bf196,kgraham@example.com,David Melton,,Connecticut,71933
2225,3,15,1567.58,1fb8ddec-00cb-4c5f-80c0-3e63928610fc,4,Sherry,Caviar,Lobster,Cobbler,784.5,20825 Boone Courts,Ashleyfurt,11/27,38201866088065,Maestro,346,261e9e45-0f61-4138-80cf-dbccdca1c335,dwells@example.org,Shawn Thomas,993-952-5635 ext: 243,Alabama,54392
2225,3,15,1567.58,abb20f6c-afa5-4ea1-9b58-b4761e1b13e4,7,Campari and Soda,Pate,Burger,Chocolate,288.67,20825 Boone Courts,Ashleyfurt,11/27,38201866088065,Maestro,346,261e9e45-0f61-4138-80cf-dbccdca1c335,dwells@example.org,Shawn Thomas,993-952-5635 ext: 243,Alabama,54392
2225,3,15,1567.58,3dab3fc4-64fc-4591-9eef-2d6a8e07823c,4,Sherry,Salad,Lamb,Chocolate,494.41,20825 Boone Courts,Ashleyfurt,11/27,38201866088065,Maestro,346,261e9e45-0f61-4138-80cf-dbccdca1c335,dwells@example.org,Shawn Thomas,993-952-5635 ext: 243,Alabama,54392
2226,1,4,316.6,5bb5a048-7d3a-4c13-9fbe-027d49b66535,4,Kir Royale,Charcuterie,Pizza,Tiramisu,316.6,08509 Edward Flat Apt. 679,West Angela,02/31,4832996011637878,Discover,419,74ed4983-25cd-4751-89d6-399356a07986,dawn39@example.org,George Jordan,,Tennessee,59088
2227,1,7,585.88,0acbd1e0-a9e1-4e40-94e5-f02f3ad613e4,7,Negroni,Oysters,Lamb,Cheesecake,585.88,56886 James Villages Suite 990,Juliemouth,02/32,4682082149318136,JCB 16 digit,6452,9f74a8bd-69aa-454b-9969-e72feb720f3e,kwilson@example.net,Dennis Williams,764-863-3566 ext: 8236,Vermont,43068
2228,1,7,784.21,4d5cb1f2-757b-485a-88cd-7bd28f81e05f,7,Kir Royale,Charcuterie,Vegetarian,Chocolate Cake,784.21,5144 Joshua Point Apt. 425,New Karina,06/28,213133029073147,Mastercard,321,beb03d94-9549-45d4-9565-01c8efeba2d1,rhall@example.org,Robert Huffman,687-850-3457 ext: 8209,Nebraska,89996
2229,1,4,949.16,e599cba3-2c71-4e68-a382-34e5a874cc27,4,Aperol Spritz,Escargot,Lamb,Pudding,949.16,0508 Mary Cove,Kristaton,09/26,4707954957613140,VISA 16 digit,369,8735967f-f49d-4de1-82ee-9a89d8c035ad,annette55@example.com,Joel Howard,643-841-9991 ext: 488,Texas,54836
2230,3,21,2127.54,a898bfd0-3c53-4a0b-8a70-7f884d6ad20c,5,Americano,Salad,Duck,Pie,542.03,1975 Ramirez Fords Apt. 416,Austinberg,05/31,3543814805432129,VISA 16 digit,008,32b93cf3-638b-4469-b78c-7a9491d05f9b,potterdavid@example.com,Kendra Gray,827-893-6598 ext: 0992,Pennsylvania,35579
2230,3,21,2127.54,e0e05deb-9525-475d-9fda-f28a256ce884,9,Bellini,Caviar,Chicken,Cookies,642.92,1975 Ramirez Fords Apt. 416,Austinberg,05/31,3543814805432129,VISA 16 digit,008,32b93cf3-638b-4469-b78c-7a9491d05f9b,potterdavid@example.com,Kendra Gray,827-893-6598 ext: 0992,Pennsylvania,35579
2230,3,21,2127.54,70055f34-c6d6-429a-b2f6-03eb6b81bb1c,7,Aperol Spritz,Caviar,Lamb,Creme Brulee,942.59,1975 Ramirez Fords Apt. 416,Austinberg,05/31,3543814805432129,VISA 16 digit,008,32b93cf3-638b-4469-b78c-7a9491d05f9b,potterdavid@example.com,Kendra Gray,827-893-6598 ext: 0992,Pennsylvania,35579
2234,2,11,1177.33,2cba3269-26af-4b4d-a449-b7aed19b1329,5,Negroni,Crudites,Pizza,Cobbler,747.71,3745 Wheeler Corner,Lake John,10/25,6011013608224553,VISA 19 digit,014,6a76ec31-0547-4307-8531-6a6b1ad12674,oliviapena@example.org,Brian Morgan,,Colorado,78076
2234,2,11,1177.33,e353def8-cf70-4a13-adef-b67c06e7b54a,6,Kir Royale,Escargot,Chicken,Cheesecake,429.62,3745 Wheeler Corner,Lake John,10/25,6011013608224553,VISA 19 digit,014,6a76ec31-0547-4307-8531-6a6b1ad12674,oliviapena@example.org,Brian Morgan,,Colorado,78076
2237,2,11,1510.33,fe999137-2f6d-406d-abf9-c227afde1432,7,Sherry,Charcuterie,Pork,Tiramisu,787.81,,,07/33,3561610119115153,VISA 13 digit,063,6fd332ae-cb04-408e-80ac-b94de638c672,johnsonkimberly@example.org,Michelle Cuevas,,,
2237,2,11,1510.33,87f594b2-dcca-437d-992c-84fce613c3ab,4,Kir Royale,Crudites,Chicken,Chocolate Cake,722.52,,,07/33,3561610119115153,VISA 13 digit,063,6fd332ae-cb04-408e-80ac-b94de638c672,johnsonkimberly@example.org,Michelle Cuevas,,,
2238,2,15,869.5899999999999,f2523b24-52eb-4735-adb2-70ae7ef3cfaf,7,Kir,Caviar,Pork,Cheesecake,272.42,264 Fowler Ports Apt. 827,East Sallyfurt,03/28,2270703597172772,JCB 16 digit,529,882742dc-107e-4607-bfb8-f568e9b5a81c,chudson@example.com,Deborah Simpson,737-547-1553 ext: 67056,Oregon,62181
2238,2,15,869.5899999999999,a3b62792-e15b-4dac-b50d-edf631fd8313,8,Champagne,Cheese Plate,Lobster,Creme Brulee,597.17,264 Fowler Ports Apt. 827,East Sallyfurt,03/28,2270703597172772,JCB 16 digit,529,882742dc-107e-4607-bfb8-f568e9b5a81c,chudson@example.com,Deborah Simpson,737-547-1553 ext: 67056,Oregon,62181
2239,2,12,1107.99,17e5d6a4-f283-4a7a-b9e9-599a5d7e4580,3,Bellini,Pate,Pizza,Pudding,898.29,89921 Deanna Pines,West Stevenport,,,,,54d19e71-f1d7-47cc-86c8-ca6f3892b92b,robert09@example.org,Dustin Robbins,,Iowa,38951
2239,2,12,1107.99,7cb1d27f-d1a5-4ff8-9b19-fb12429e441b,9,Vermouth,Foie Gras,Pasta,Ice Cream,209.7,89921 Deanna Pines,West Stevenport,,,,,54d19e71-f1d7-47cc-86c8-ca6f3892b92b,robert09@example.org,Dustin Robbins,,Iowa,38951
2242,1,8,828.4,b3bb9084-14a7-4117-909f-3ad6b9d1df68,8,Bellini,Charcuterie,Burger,Ice Cream,828.4,544 Russo Wells Suite 841,Lindamouth,02/32,6011773144699382,American Express,788,a932886e-7aea-4056-9474-d152c88f9c91,mandrews@example.net,Sarah Berry,644-222-0423 ext: 38659,Idaho,85499
2243,2,15,1802.01,edd01e18-a43b-4ccb-98cf-60b58546797e,5,Bellini,Oysters,Pizza,Tiramisu,928.65,825 Mitchell Crossroad Suite 652,Port Jeff,09/31,180067761914465,Mastercard,230,aee392df-5acd-4ef0-8d92-09d6f084f6a4,dwiley@example.net,Shawn Martin,632-306-8204 ext: 98625,Idaho,37193
2243,2,15,1802.01,687cadee-c692-4a19-8855-b9caca80d173,10,Americano,Smoked Salmon,Burger,Creme Brulee,873.36,825 Mitchell Crossroad Suite 652,Port Jeff,09/31,180067761914465,Mastercard,230,aee392df-5acd-4ef0-8d92-09d6f084f6a4,dwiley@example.net,Shawn Martin,632-306-8204 ext: 98625,Idaho,37193
2244,1,1,852.15,76a7b78f-c7d4-4082-b256-77970c62e71f,1,Aperol Spritz,Smoked Salmon,Pizza,Chocolate Cake,852.15,1543 Mark Pike Apt. 135,Smithville,02/25,30284500045830,VISA 16 digit,510,73c1abb3-dfd4-4d6f-8d8f-423bc319700c,zcarroll@example.com,Amber Hogan,880-270-9468 ext: 70943,Iowa,81760
2245,1,1,221.9,a195f8ef-d024-4e27-9bd7-7abf80f0ad9e,1,Vermouth,Smoked Salmon,Pasta,Cookies,221.9,687 Pruitt Street,Port Julietown,09/29,4269935050037345,JCB 15 digit,809,15621d6a-bc63-4550-9240-cbea0e04808c,orozcomichael@example.org,Ryan Alvarado,671-888-2559 ext: 14328,Ohio,30130
2247,1,7,151.57,5fa31fa3-c6b4-4e57-9d79-422e640888d8,7,Campari and Soda,Caviar,Pork,Sorbet,151.57,868 Thomas Garden,Kimberlyfort,12/24,6586528578811993,Mastercard,971,c207ee7a-d13f-4eb7-9be7-49073c4f55f1,hwest@example.com,Brian Hester,476-921-8082,New Mexico,04943
2248,2,14,1031.69,df13265c-6032-4fc2-8ff9-61078b603a00,5,Americano,Charcuterie,Duck,Tiramisu,641.07,31061 Maldonado Radial,South Sandra,08/25,4653959351236363263,Maestro,334,a17c21e3-16f3-49ea-8113-b1a2cc313689,jeremiahdiaz@example.com,Christopher Gomez,366-426-5924,New Hampshire,58146
2248,2,14,1031.69,edb00c21-5c0f-4d42-822b-e692164e5c8f,9,Campari and Soda,Escargot,Lobster,Sorbet,390.62,31061 Maldonado Radial,South Sandra,08/25,4653959351236363263,Maestro,334,a17c21e3-16f3-49ea-8113-b1a2cc313689,jeremiahdiaz@example.com,Christopher Gomez,366-426-5924,New Hampshire,58146
2249,1,3,171.3,79835532-650b-4140-9fb8-de9fd3ef8306,3,Negroni,Crudites,Pork,Tiramisu,171.3,90206 Gutierrez Valleys Apt. 023,Billmouth,08/31,4730481040155278,Discover,136,5f5e9119-4acf-4db1-8ebc-85b30a911943,todd93@example.net,Jessica Frazier,290-777-4692,North Carolina,10694
2253,1,8,487.57,07720222-d826-403e-a746-619698a5eeb2,8,Port,Pate,Steak,Cheesecake,487.57,8456 Johnson Club Apt. 910,Joseside,08/27,213165767242963,Maestro,904,a8fd3d1f-408b-4fe2-b8ed-d570e1073de0,philip49@example.org,Kelly Bentley,708-257-6326 ext: 929,North Carolina,75477
2254,2,13,1440.18,d23886b4-5258-4202-ab0c-6fcaa9b7d353,10,Sherry,Pate,Lobster,Creme Brulee,812.95,34401 James Junction,New Larry,07/30,30048433208470,JCB 16 digit,666,0458ba61-bf25-415e-9ff9-4e5be3bfc019,briananderson@example.org,Elizabeth Holder,979-309-8067,New Hampshire,27596
2254,2,13,1440.18,4099e725-1d7c-466e-a084-673626a8369a,3,Kir,Charcuterie,Pizza,Cheesecake,627.23,34401 James Junction,New Larry,07/30,30048433208470,JCB 16 digit,666,0458ba61-bf25-415e-9ff9-4e5be3bfc019,briananderson@example.org,Elizabeth Holder,979-309-8067,New Hampshire,27596
2255,2,13,1703.97,dc1322fc-3bee-4618-80a5-daa50f9533ff,7,Vermouth,Escargot,Steak,Chocolate Cake,985.95,63110 White Harbors Apt. 404,Lucasbury,05/27,4715587915444342165,Diners Club / Carte Blanche,066,bf92b660-5160-4016-85fb-618db16c61c7,udixon@example.net,Karla Chavez,839-678-6115,Colorado,99166
2255,2,13,1703.97,c3cfc203-1b5f-4c92-845c-a4f2428732d3,6,Aperol Spritz,Pate,Pork,Pudding,718.02,63110 White Harbors Apt. 404,Lucasbury,05/27,4715587915444342165,Diners Club / Carte Blanche,066,bf92b660-5160-4016-85fb-618db16c61c7,udixon@example.net,Karla Chavez,839-678-6115,Colorado,99166
2256,2,15,1108.2,3b9df2e1-734e-46a8-b746-60a2796418aa,6,Negroni,Salad,Lobster,Creme Brulee,918.15,2412 Emily Drives,East Michaelhaven,07/29,4174087637041426,VISA 19 digit,430,e06e29b0-bfd4-41fe-bb0b-e96abd93be28,pdavis@example.org,Katie Arnold,,Georgia,06336
2256,2,15,1108.2,cc8e1da5-68be-44e6-968e-667ced7fc03e,9,Kir Royale,Salad,Pizza,Pudding,190.05,2412 Emily Drives,East Michaelhaven,07/29,4174087637041426,VISA 19 digit,430,e06e29b0-bfd4-41fe-bb0b-e96abd93be28,pdavis@example.org,Katie Arnold,,Georgia,06336
2257,1,8,653.8,431fdd41-0daf-4448-b003-0ba77aa5ee57,8,Port,Escargot,Steak,Pudding,653.8,918 Terry Way Apt. 931,Ashleymouth,02/29,4168937759216,VISA 16 digit,2202,18588833-a595-44eb-adfd-5227118c6897,kimberly84@example.com,Jocelyn Fernandez,,Colorado,57122
2259,1,6,306.33,dfd910bb-1934-4630-ba78-ac00036173ef,6,Sherry,Smoked Salmon,Duck,Pudding,306.33,01718 Byrd Forge,Ashleyhaven,03/32,348026479838779,VISA 13 digit,513,8598aa8b-1d79-4f24-9ee6-50dc8fca8214,lopezpaul@example.com,Joseph Rodriguez,373-223-8884,Indiana,73658
2260,2,13,1480.24,4e947505-8b18-4285-8726-9b02ec313f16,10,Aperol Spritz,Crudites,Burger,Cookies,554.85,87963 Jacqueline Coves,West Nicholasstad,04/27,2720449477769347,VISA 19 digit,241,df144992-c8f4-4029-bd8f-9fa438e806db,gabriellehall@example.org,Melissa Graves,271-319-9342,Colorado,84460
2260,2,13,1480.24,fe2e456e-9036-4ee2-8147-0cf35d75fdd7,3,Americano,Soup,Fish,Chocolate Cake,925.39,87963 Jacqueline Coves,West Nicholasstad,04/27,2720449477769347,VISA 19 digit,241,df144992-c8f4-4029-bd8f-9fa438e806db,gabriellehall@example.org,Melissa Graves,271-319-9342,Colorado,84460
2261,1,8,521.9,2c452203-260c-46b5-be44-c3e4ffc5b6a2,8,Kir,Salad,Lobster,Pie,521.9,999 Ronald Ways,Lake Samantha,03/30,213173116969575,VISA 13 digit,6784,8cb9669a-72e1-4b21-bd55-101633f61ab6,jackmccall@example.net,Fernando Lamb,,Indiana,26604
2262,1,6,555.2,4b32f6f2-fd75-48bb-9f8c-4e9811c39c68,6,Port,Foie Gras,Pork,Creme Brulee,555.2,7324 Timothy Glen,South Edward,12/26,570750935563,JCB 16 digit,115,75d0afb9-6e52-4729-b4ee-60f3bf7c340a,allenlauren@example.com,Michael Parks,399-845-9811 ext: 71643,Mississippi,48209
2264,1,8,265.25,4a7d7863-5b95-4f02-b2ce-9bb5e59002e9,8,Vermouth,Pate,Lamb,Cookies,265.25,939 Arias Key,North Tyler,08/24,213178487217058,VISA 19 digit,643,25b03538-bcb5-4671-9eaf-df7aef237ec4,,Amy Walton,501-205-6649 ext: 6073,Hawaii,79043
2265,4,26,2750.54,cb318e5f-481d-4682-ac49-f2c03d8725b4,8,Kir,Escargot,Lamb,Chocolate,903.91,,,06/26,3503511798340081,JCB 15 digit,984,5f33d1c6-da78-46c0-ad55-7bf91a230f0a,frederickjohnson@example.net,Mary Lewis,,,
2265,4,26,2750.54,e84f11dc-d77a-406f-b233-a50c052e1813,8,Campari and Soda,Salad,Lamb,Chocolate,302.97,,,06/26,3503511798340081,JCB 15 digit,984,5f33d1c6-da78-46c0-ad55-7bf91a230f0a,frederickjohnson@example.net,Mary Lewis,,,
2265,4,26,2750.54,9e615f88-6547-4499-8482-9315405485be,3,Bellini,Crudites,Pizza,Sorbet,983.64,,,06/26,3503511798340081,JCB 15 digit,984,5f33d1c6-da78-46c0-ad55-7bf91a230f0a,frederickjohnson@example.net,Mary Lewis,,,
2265,4,26,2750.54,858127fc-6c44-453e-b20a-c19a2c5850f5,7,Vermouth,Crudites,Vegetarian,Pie,560.02,,,06/26,3503511798340081,JCB 15 digit,984,5f33d1c6-da78-46c0-ad55-7bf91a230f0a,frederickjohnson@example.net,Mary Lewis,,,
2267,2,13,479.42,480f3565-aca2-4893-b5d0-abae37220248,4,Campari and Soda,Foie Gras,Lamb,Ice Cream,115.19,08185 Erickson Underpass,Longton,03/30,3554117541218299,VISA 16 digit,360,ef4de418-eb7a-4903-a37f-4183b6b25bb5,,Samuel Robles,,Ohio,90350
2267,2,13,479.42,ebba84ba-1bf5-45bd-aeef-71f444520715,9,Sherry,Crudites,Burger,Ice Cream,364.23,08185 Erickson Underpass,Longton,03/30,3554117541218299,VISA 16 digit,360,ef4de418-eb7a-4903-a37f-4183b6b25bb5,,Samuel Robles,,Ohio,90350
2269,1,1,393.0,a3b3b071-6a32-4040-b39c-453d953df6fd,1,Bellini,Oysters,Pasta,Pie,393.0,7031 Kevin Curve Suite 007,Johnsonberg,11/32,3547479622877496,JCB 15 digit,573,834f3f83-4e75-4015-baca-ae2daf25bbe0,robertallison@example.org,Brianna Crawford,366-497-8865 ext: 080,Alaska,04607
2270,1,8,639.88,87b2a245-5c7a-4f1f-b115-003ade8a9bd9,8,Aperol Spritz,Escargot,Pizza,Tiramisu,639.88,5951 Jodi Isle Suite 197,Williamsfurt,07/30,377368885313615,JCB 15 digit,338,0beb1e77-29db-4dc7-8d3d-f877efaebb89,,Michael Johnson Jr.,672-553-6375,Utah,74149
2271,1,9,542.67,b48e675e-73b1-44cb-aeef-3bf372bcc3f4,9,Sherry,Smoked Salmon,Duck,Chocolate,542.67,8182 David Views Suite 017,Kevinfort,05/32,3527465859837869,JCB 15 digit,835,beafced5-4b68-4dda-a56d-aea07711e51a,uwhitney@example.org,Jason Nelson,316-456-2550,Iowa,99699
2272,1,1,465.17,79f574fb-6e62-41d0-8114-960f85aee97d,1,Vermouth,Soup,Lamb,Chocolate,465.17,1233 Mcdonald Glens,Jessicaview,01/34,4609401767860197,JCB 16 digit,253,52eadaac-7be0-402d-be92-762c79472a9c,katherine39@example.net,Debra Perez,,Vermont,43140
2273,2,10,922.55,40ffa3b6-c990-47cc-bb15-f60626df25f4,9,Sherry,Pate,Steak,Cookies,620.36,98057 Benjamin Mountain,Aaronland,08/33,340252397976792,JCB 15 digit,495,1f48e4bd-9557-4e2f-9f7b-59121e6c2e9f,charles23@example.com,Cheryl Lowe,620-339-9847,Arkansas,27744
2273,2,10,922.55,68fd3ea4-05fa-45a4-a0d0-5038c19b9459,1,Kir Royale,Caviar,Steak,Pudding,302.19,98057 Benjamin Mountain,Aaronland,08/33,340252397976792,JCB 15 digit,495,1f48e4bd-9557-4e2f-9f7b-59121e6c2e9f,charles23@example.com,Cheryl Lowe,620-339-9847,Arkansas,27744
2274,1,9,153.24,a36ddd4b-a2d1-45e7-a243-397bc168f1d8,9,Bellini,Foie Gras,Pork,Chocolate Cake,153.24,489 John Roads,Robertsonmouth,05/24,348788227298966,VISA 19 digit,049,4e02ece7-a41e-4b22-8e70-a414e1027480,,Michael Vance,572-699-9111 ext: 7591,Hawaii,04378
2276,2,16,1473.55,fe6d8133-e57b-401a-b337-b06226de465b,10,Campari and Soda,Soup,Pizza,Pie,624.78,,,07/31,3537349318624167,American Express,883,6d2e7ead-1cd0-42bf-a2bd-565b7f88929a,estessteven@example.com,Carlos Williams,675-610-5316 ext: 6155,,
2276,2,16,1473.55,3634a505-f87e-40ea-b691-a723cf4a2a8f,6,Vermouth,Cheese Plate,Vegetarian,Sorbet,848.77,,,07/31,3537349318624167,American Express,883,6d2e7ead-1cd0-42bf-a2bd-565b7f88929a,estessteven@example.com,Carlos Williams,675-610-5316 ext: 6155,,
2277,1,10,360.74,f38cdf58-0ffc-4572-9cee-b7922caf6186,10,Port,Pate,Burger,Creme Brulee,360.74,53285 Lisa Parkway,Michaeltown,06/26,4179533338573337,VISA 16 digit,496,9b72a0a5-0828-47d2-962e-8c46581a8d68,amandamosley@example.com,Michael Glass,296-982-7070 ext: 82082,Idaho,99621
2278,1,10,270.8,5977f410-f993-49d8-bba3-7c8941262250,10,Americano,Salad,Vegetarian,Tiramisu,270.8,,,10/29,4684723989365541,JCB 16 digit,073,142eb2d5-16a5-4dcf-b4c8-fdc7ceec90a4,hansonantonio@example.com,Holly Ward,635-933-5071,,
2279,1,4,448.7,430af1ce-ad8f-442c-9399-bd319bdebe48,4,Aperol Spritz,Caviar,Fish,Pudding,448.7,4667 Amanda Springs,New Stephaniehaven,10/33,676197296111,VISA 16 digit,332,63c426a5-c3c1-46c2-84e2-d48111c118f8,victoriawilliams@example.net,Edward Haney,,Louisiana,16965
2281,2,18,653.39,d5b0e425-ef76-4c08-a53e-e43de0ad112f,8,Vermouth,Escargot,Burger,Chocolate Cake,518.06,1263 Brian Dam,West Christopher,11/32,180032800778701,Diners Club / Carte Blanche,823,63d8ab9e-28b2-42a6-9cbc-475cb68fb30c,,Evan Allen,282-694-6110,New Mexico,91899
2281,2,18,653.39,a94ff339-ce2d-4ce4-8add-8b2ac57d7bf3,10,Kir Royale,Crudites,Pizza,Pudding,135.33,1263 Brian Dam,West Christopher,11/32,180032800778701,Diners Club / Carte Blanche,823,63d8ab9e-28b2-42a6-9cbc-475cb68fb30c,,Evan Allen,282-694-6110,New Mexico,91899
2283,1,4,174.83,87b19c9d-a78a-4314-ab9c-8e5e7a6c01e2,4,Americano,Charcuterie,Duck,Pie,174.83,6334 Hatfield Land,Millerchester,09/29,3590896250315166,JCB 16 digit,498,1c930023-82d2-42d4-b2fd-954f6d3478f2,samantha99@example.org,Traci Jones,,Ohio,08603
2284,1,9,526.04,53f2a121-6f6c-494b-b786-45f45bce6ac7,9,Campari and Soda,Smoked Salmon,Vegetarian,Cheesecake,526.04,1969 Shelley Haven,Joannafort,01/31,6561562072521674,VISA 16 digit,583,9a815f86-5a5a-4079-b181-9e6b5c7b9967,amber92@example.com,Douglas Todd,794-693-8416 ext: 2478,Indiana,86700
2285,1,2,450.89,bf63d737-2ce4-4663-b742-c052d5bac281,2,Vermouth,Caviar,Duck,Chocolate Cake,450.89,69041 Maria Grove,South Stephenside,,,,,1513e8e7-072a-43ee-95c5-414514dd6cdc,jamescarter@example.org,Joseph Castillo,949-665-8262 ext: 555,Wyoming,82103
2286,2,2,989.79,d5c85303-c9c9-4e3f-9587-7cbaea6ae861,1,Campari and Soda,Oysters,Lamb,Sorbet,822.52,38201 Lambert Radial,Lake Amanda,04/26,3540511183630869,Mastercard,334,72605e3f-ab58-4bbb-9c68-f87915da8600,gentrystacy@example.org,Rodney Ho,,Washington,08508
2286,2,2,989.79,4e3d4bfc-ebd2-44c7-af1b-f28e9600ccdc,1,Port,Oysters,Pizza,Cheesecake,167.27,38201 Lambert Radial,Lake Amanda,04/26,3540511183630869,Mastercard,334,72605e3f-ab58-4bbb-9c68-f87915da8600,gentrystacy@example.org,Rodney Ho,,Washington,08508
2288,1,6,459.63,cccbdda6-17c7-4b25-84bd-dc487bd673b9,6,Kir,Foie Gras,Fish,Tiramisu,459.63,59448 Michael Summit,Amandaton,06/27,30013691026048,Mastercard,501,b1ae1dfc-6f97-4710-86ad-53d2da5e3625,stephensshane@example.net,Aaron Wilson,941-950-3413,Nevada,64310
2291,1,4,632.75,f1f8ca20-b368-44a4-9007-af7f306d614a,4,Americano,Oysters,Burger,Pudding,632.75,86771 Thomas Mews Apt. 584,Deanfurt,11/33,4135858702286627,VISA 13 digit,393,58e56491-e05e-4d4e-9101-a841436ef48d,merrittlinda@example.net,Troy Rocha,,Indiana,36919
2294,1,9,357.98,b4673c8d-b763-4908-9d06-2125cd9b3ac3,9,Negroni,Foie Gras,Chicken,Pie,357.98,561 Joyce Unions Apt. 380,South Kristatown,03/28,3502939995212871,American Express,159,e844a300-f535-4a08-b0dc-3247ef0a0602,fernandezmichael@example.org,Teresa Moore,636-923-3389 ext: 7824,Minnesota,24411
2295,1,2,896.02,c5dca6c3-0c23-4e6d-b53b-391abe6854e6,2,Kir Royale,Foie Gras,Pizza,Creme Brulee,896.02,1877 Rice Court,North Corey,04/33,4354794463080,VISA 16 digit,922,fa8cb461-2791-4ef4-b377-50bc9f0eb419,christophermckinney@example.com,Phillip Oconnell,,Pennsylvania,66736
2296,1,3,267.39,85b6021d-cd75-435a-a941-5a256d087052,3,Champagne,Cheese Plate,Pork,Cheesecake,267.39,377 Christine View,Port Robertland,08/25,4296569004687934,Diners Club / Carte Blanche,850,0f17fbd7-9627-4ca1-b176-2bcb29cccb14,,Jimmy Odom,845-808-1822 ext: 948,Illinois,58198
2298,3,10,1530.8,c1d8930e-d0d2-4b62-8c0b-43d6f3b6c315,3,Port,Escargot,Pasta,Chocolate,297.89,338 Penny Walks,Schwartztown,10/27,180048873399373,JCB 15 digit,564,4520ff71-68ea-4ad2-9f9b-7a4b62e6aa1e,yedwards@example.com,Erin Walker,226-313-9734 ext: 727,Montana,65032
2298,3,10,1530.8,5e3e0f1b-562c-434d-bbbb-647c89d47301,2,Negroni,Charcuterie,Pork,Ice Cream,880.38,338 Penny Walks,Schwartztown,10/27,180048873399373,JCB 15 digit,564,4520ff71-68ea-4ad2-9f9b-7a4b62e6aa1e,yedwards@example.com,Erin Walker,226-313-9734 ext: 727,Montana,65032
2298,3,10,1530.8,612b5a45-a006-47ba-b0fd-13fa8f826e04,5,Bellini,Salad,Steak,Sorbet,352.53,338 Penny Walks,Schwartztown,10/27,180048873399373,JCB 15 digit,564,4520ff71-68ea-4ad2-9f9b-7a4b62e6aa1e,yedwards@example.com,Erin Walker,226-313-9734 ext: 727,Montana,65032
2299,1,2,318.54,7ac4acae-a7e9-4648-ae47-aeccbb6fd161,2,Kir,Caviar,Pasta,Creme Brulee,318.54,6799 Taylor River,Boyerberg,08/30,6011448395440162,VISA 13 digit,261,3b5bc45d-7bff-4193-9cc5-c8be44bf8819,krobinson@example.net,Brenda Johnson,950-494-4162 ext: 181,Minnesota,13674
2300,1,9,924.36,608ecf17-a368-4f22-9363-6e11a5bfdb94,9,Port,Caviar,Chicken,Chocolate Cake,924.36,806 Michelle Parkway Suite 675,Kimchester,05/29,4857604640405200,Diners Club / Carte Blanche,515,5a4db5b5-85f7-4e63-888e-496dfcc32671,charles44@example.com,Renee Taylor,206-807-7028,Connecticut,23053
2302,1,4,374.92,be28072b-1732-4d0e-a6c8-359e6e0a191f,4,Champagne,Soup,Duck,Cobbler,374.92,8169 Graham Forge,Sandrachester,02/31,4622953112933433614,VISA 16 digit,742,4b77fc1a-d5e4-4512-bd11-59be1a77ce2e,ginataylor@example.net,Michael Gardner,,Kansas,02038
2304,1,3,314.94,340357f9-4e4c-4d73-ad64-d4ae3a354851,3,Campari and Soda,Smoked Salmon,Duck,Chocolate,314.94,30391 Shannon Mountains Suite 082,New Melissa,05/28,36655521138437,American Express,806,5cbe1577-d5a0-4db3-9900-d35e94bdb7f3,georgesanchez@example.com,Debra Hicks,524-222-6127 ext: 6259,New Jersey,22704
2305,1,2,143.69,1801caf6-5207-44c2-83be-35a38dd651ba,2,Aperol Spritz,Caviar,Lamb,Chocolate Cake,143.69,82284 Smith Branch,West Mary,07/33,4226886638201493,Mastercard,877,15167bd0-3d7b-41c7-9145-883e76401f27,kimberlyreyes@example.com,Karen Dennis,259-617-3083 ext: 0351,Alabama,69886
2306,3,4,1907.19,8a2c0139-f5f5-4d46-aa87-8639fe0299b5,2,Kir,Salad,Duck,Cookies,175.88,59042 Mann Wells,Taylorberg,08/29,4092455092413084,VISA 19 digit,956,7a100992-49b8-4f30-a192-03c0e7e403bb,tsmith@example.org,Dave Johnson,549-200-0750 ext: 0759,Utah,13059
2306,3,4,1907.19,091e9a5a-ce12-490f-a9d1-a018adc9a308,1,Champagne,Smoked Salmon,Pizza,Chocolate Cake,754.89,59042 Mann Wells,Taylorberg,08/29,4092455092413084,VISA 19 digit,956,7a100992-49b8-4f30-a192-03c0e7e403bb,tsmith@example.org,Dave Johnson,549-200-0750 ext: 0759,Utah,13059
